Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2454;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;162;Norvège;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2229;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;153;Nouvelle-Calédonie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2114;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;156;Nouvelle-Zélande;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2266;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;221;Oman;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2346;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;226;Ouganda;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1850;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;235;Ouzbékistan;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2386;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;165;Pakistan;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1969;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;166;Panama;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2228;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;169;Paraguay;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2351;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;150;Pays-Bas;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2220;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;170;Pérou;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2440;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;171;Philippines;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2225;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;173;Pologne;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2515;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;70;Polynésie française;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2093;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;174;Portugal;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2404;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;37;République centrafricaine;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1559;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;117;République de Corée;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2744;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;146;République de Moldova;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1827;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;120;République démocratique populaire lao;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2488;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;56;République dominicaine;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2406;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;116;République populaire démocratique de Corée;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1900;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;215;République-Unie de Tanzanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2156;Fc;Donnée calculée
