Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;215;République-Unie de Tanzanie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2328;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;183;Roumanie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3549;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;229;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3393;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;184;Rwanda;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2181;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;189;Sainte-Lucie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2638;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;188;Saint-Kitts-et-Nevis;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2744;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;191;Saint-Vincent-et-les Grenadines;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2972;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;244;Samoa;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3040;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;193;Sao Tomé-et-Principe;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2407;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;195;Sénégal;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2556;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;272;Serbie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2818;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;197;Sierra Leone;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2347;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;199;Slovaquie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2861;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;198;Slovénie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3192;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;276;Soudan;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2548;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;38;Sri Lanka;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2682;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;210;Suède;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3196;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;211;Suisse;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3388;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;207;Suriname;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2706;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;208;Tadjikistan;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2105;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;39;Tchad;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2132;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;167;Tchéquie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3274;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;216;Thaïlande;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2809;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;176;Timor-Leste;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2280;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;217;Togo;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2433;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;220;Trinité-et-Tobago;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2980;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;222;Tunisie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3457;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;213;Turkménistan;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2882;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;223;Turquie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3737;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;230;Ukraine;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3062;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;234;Uruguay;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;3158;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;155;Vanuatu;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2622;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;236;Venezuela (République bolivarienne du);664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2223;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;237;Viet Nam;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2961;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;249;Yémen;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;2071;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;251;Zambie;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;1991;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;181;Zimbabwe;664;Disponibilité alimentaire (Kcal/personne/jour);2901;Total General;2017;2017;Kcal/personne/jour;1891;Fc;Donnée calculée
